거래소코드,year,시장
000640,2016,KOSPI
000640,2017,KOSPI
000640,2018,KOSPI
000640,2019,KOSPI
006040,2012,KOSPI
006040,2013,KOSPI
006040,2014,KOSPI
006040,2015,KOSPI
014820,2004,KOSPI
163560,2023,KOSPI
002690,2018,KOSPI
002690,2020,KOSPI
002690,2021,KOSPI
002690,2022,KOSPI
002690,2023,KOSPI
000020,2004,KOSPI
000020,2005,KOSPI
000020,2006,KOSPI
000020,2007,KOSPI
000020,2008,KOSPI
000020,2018,KOSPI
000020,2019,KOSPI
000020,2020,KOSPI
000020,2021,KOSPI
000020,2022,KOSPI
000020,2023,KOSPI
000210,2018,KOSPI
001880,2008,KOSPI
001880,2009,KOSPI
001880,2010,KOSPI
001880,2011,KOSPI
001880,2012,KOSPI
001880,2013,KOSPI
001880,2014,KOSPI
001880,2019,KOSPI
001880,2020,KOSPI
001880,2021,KOSPI
092780,2016,KOSPI
092780,2017,KOSPI
092780,2018,KOSPI
092780,2019,KOSPI
092780,2020,KOSPI
092780,2021,KOSPI
092780,2022,KOSPI
015590,2008,KOSPI
089860,2023,KOSPI
071840,2012,KOSPI
071840,2013,KOSPI
071840,2014,KOSPI
071840,2015,KOSPI
009200,2020,KOSPI
009200,2021,KOSPI
009200,2022,KOSPI
009200,2023,KOSPI
009580,2009,KOSPI
009580,2021,KOSPI
009580,2022,KOSPI
009580,2023,KOSPI
002410,2015,KOSPI
002410,2016,KOSPI
002410,2017,KOSPI
002410,2018,KOSPI
002410,2019,KOSPI
002410,2020,KOSPI
002410,2021,KOSPI
002410,2022,KOSPI
002410,2023,KOSPI
005030,2020,KOSPI
005030,2021,KOSPI
005030,2022,KOSPI
005030,2023,KOSPI
030790,2010,KOSPI
030790,2012,KOSPI
008040,2010,KOSPI
008040,2011,KOSPI
008040,2012,KOSPI
008040,2013,KOSPI
008040,2014,KOSPI
008040,2015,KOSPI
008040,2016,KOSPI
008040,2017,KOSPI
008040,2018,KOSPI
008040,2019,KOSPI
008040,2020,KOSPI
008040,2021,KOSPI
008040,2022,KOSPI
008040,2023,KOSPI
062040,2023,KOSPI
028260,2013,KOSPI
018260,2013,KOSPI
018260,2014,KOSPI
018260,2015,KOSPI
018260,2016,KOSPI
018260,2019,KOSPI
018260,2020,KOSPI
028050,2005,KOSPI
028050,2006,KOSPI
028050,2007,KOSPI
028050,2008,KOSPI
028050,2009,KOSPI
028050,2010,KOSPI
028050,2011,KOSPI
028050,2012,KOSPI
028050,2013,KOSPI
028050,2014,KOSPI
028050,2015,KOSPI
028050,2016,KOSPI
028050,2017,KOSPI
028050,2018,KOSPI
028050,2019,KOSPI
028050,2020,KOSPI
028050,2021,KOSPI
028050,2022,KOSPI
028050,2023,KOSPI
010140,2021,KOSPI
010140,2022,KOSPI
010140,2023,KOSPI
011230,2022,KOSPI
011230,2023,KOSPI
000390,2016,KOSPI
000390,2017,KOSPI
000390,2018,KOSPI
017390,2016,KOSPI
017390,2017,KOSPI
017390,2018,KOSPI
017390,2019,KOSPI
017390,2020,KOSPI
017390,2021,KOSPI
017390,2022,KOSPI
017390,2023,KOSPI
007610,2004,KOSPI
007610,2005,KOSPI
007610,2006,KOSPI
007610,2007,KOSPI
007610,2008,KOSPI
007610,2009,KOSPI
000180,2008,KOSPI
000180,2010,KOSPI
000180,2013,KOSPI
000180,2014,KOSPI
000180,2016,KOSPI
000180,2017,KOSPI
004360,2008,KOSPI
004430,2012,KOSPI
004430,2013,KOSPI
004430,2014,KOSPI
004430,2017,KOSPI
004430,2018,KOSPI
004430,2019,KOSPI
004430,2020,KOSPI
004430,2021,KOSPI
004430,2022,KOSPI
004430,2023,KOSPI
034300,2011,KOSPI
034300,2012,KOSPI
034300,2013,KOSPI
034300,2014,KOSPI
034300,2015,KOSPI
034300,2016,KOSPI
034300,2017,KOSPI
034300,2018,KOSPI
003410,2008,KOSPI
003410,2009,KOSPI
003410,2010,KOSPI
003410,2011,KOSPI
003410,2012,KOSPI
003410,2013,KOSPI
003410,2016,KOSPI
003410,2017,KOSPI
003410,2018,KOSPI
000120,2007,KOSPI
000120,2008,KOSPI
000120,2009,KOSPI
000120,2011,KOSPI
000120,2012,KOSPI
000120,2013,KOSPI
079160,2022,KOSPI
079160,2023,KOSPI
002030,2015,KOSPI
002030,2016,KOSPI
002030,2017,KOSPI
183190,2014,KOSPI
183190,2015,KOSPI
183190,2016,KOSPI
183190,2017,KOSPI
267850,2018,KOSPI
267850,2019,KOSPI
267850,2020,KOSPI
267850,2021,KOSPI
267850,2022,KOSPI
267850,2023,KOSPI
020560,2003,KOSPI
020560,2004,KOSPI
020560,2005,KOSPI
010780,2008,KOSPI
010780,2009,KOSPI
010780,2010,KOSPI
010780,2011,KOSPI
010780,2012,KOSPI
010780,2013,KOSPI
010780,2014,KOSPI
010780,2015,KOSPI
010780,2016,KOSPI
009320,2009,KOSPI
009320,2010,KOSPI
009320,2011,KOSPI
009320,2012,KOSPI
009320,2013,KOSPI
009320,2014,KOSPI
009320,2015,KOSPI
009320,2016,KOSPI
009320,2017,KOSPI
009320,2018,KOSPI
009320,2019,KOSPI
009320,2020,KOSPI
009320,2021,KOSPI
009320,2023,KOSPI
003570,2012,KOSPI
005850,2021,KOSPI
005850,2022,KOSPI
005850,2023,KOSPI
033530,2012,KOSPI
033530,2013,KOSPI
033530,2014,KOSPI
033530,2015,KOSPI
033530,2016,KOSPI
033530,2017,KOSPI
033530,2018,KOSPI
033530,2019,KOSPI
033530,2021,KOSPI
033530,2022,KOSPI
033530,2023,KOSPI
005090,2019,KOSPI
005090,2020,KOSPI
005090,2021,KOSPI
001740,2003,KOSPI
001740,2004,KOSPI
001740,2005,KOSPI
001740,2006,KOSPI
001740,2007,KOSPI
001740,2008,KOSPI
001740,2009,KOSPI
001740,2010,KOSPI
001740,2011,KOSPI
001740,2012,KOSPI
001740,2013,KOSPI
001740,2014,KOSPI
001740,2015,KOSPI
001740,2016,KOSPI
001740,2017,KOSPI
001740,2018,KOSPI
001740,2019,KOSPI
001740,2020,KOSPI
001740,2021,KOSPI
001740,2022,KOSPI
001740,2023,KOSPI
006120,2005,KOSPI
006120,2006,KOSPI
006120,2007,KOSPI
006120,2008,KOSPI
006120,2009,KOSPI
006120,2010,KOSPI
006120,2011,KOSPI
006120,2012,KOSPI
210980,2015,KOSPI
210980,2016,KOSPI
210980,2017,KOSPI
210980,2021,KOSPI
210980,2022,KOSPI
210980,2023,KOSPI
068400,2018,KOSPI
068400,2019,KOSPI
068400,2020,KOSPI
068400,2021,KOSPI
302440,2019,KOSPI
302440,2020,KOSPI
302440,2021,KOSPI
302440,2022,KOSPI
302440,2023,KOSPI
100090,2015,KOSPI
100090,2016,KOSPI
100090,2017,KOSPI
100090,2022,KOSPI
100090,2023,KOSPI
017670,2004,KOSPI
017670,2005,KOSPI
017670,2006,KOSPI
000660,2014,KOSPI
000660,2020,KOSPI
000660,2021,KOSPI
010950,2016,KOSPI
010950,2017,KOSPI
010950,2020,KOSPI
010950,2021,KOSPI
298690,2017,KOSPI
298690,2018,KOSPI
298690,2019,KOSPI
298690,2020,KOSPI
298690,2021,KOSPI
298690,2023,KOSPI
089470,2018,KOSPI
089470,2019,KOSPI
089470,2020,KOSPI
089470,2021,KOSPI
089470,2022,KOSPI
089470,2023,KOSPI
009540,2007,KOSPI
009540,2008,KOSPI
009540,2009,KOSPI
009540,2012,KOSPI
009540,2017,KOSPI
009540,2018,KOSPI
009540,2019,KOSPI
009540,2020,KOSPI
009540,2022,KOSPI
009540,2023,KOSPI
267250,2020,KOSPI
267250,2021,KOSPI
267250,2022,KOSPI
071970,2009,KOSPI
071970,2010,KOSPI
071970,2011,KOSPI
071970,2013,KOSPI
071970,2014,KOSPI
071970,2015,KOSPI
071970,2018,KOSPI
071970,2019,KOSPI
071970,2020,KOSPI
071970,2021,KOSPI
071970,2022,KOSPI
071970,2023,KOSPI
010620,2003,KOSPI
010620,2004,KOSPI
010620,2005,KOSPI
010620,2006,KOSPI
010620,2007,KOSPI
010620,2008,KOSPI
010620,2009,KOSPI
010620,2010,KOSPI
010620,2011,KOSPI
010620,2012,KOSPI
010620,2013,KOSPI
010620,2014,KOSPI
010620,2015,KOSPI
002460,2010,KOSPI
002460,2012,KOSPI
002460,2013,KOSPI
002460,2014,KOSPI
002460,2015,KOSPI
002460,2017,KOSPI
014790,2019,KOSPI
014790,2020,KOSPI
014790,2021,KOSPI
014790,2022,KOSPI
011200,2011,KOSPI
011200,2015,KOSPI
011200,2016,KOSPI
011200,2017,KOSPI
011200,2018,KOSPI
011200,2019,KOSPI
011200,2020,KOSPI
011200,2021,KOSPI
011200,2022,KOSPI
011200,2023,KOSPI
181710,2018,KOSPI
181710,2019,KOSPI
079550,2014,KOSPI
079550,2015,KOSPI
079550,2016,KOSPI
079550,2017,KOSPI
079550,2018,KOSPI
079550,2019,KOSPI
079550,2020,KOSPI
079550,2021,KOSPI
079550,2022,KOSPI
079550,2023,KOSPI
066570,2004,KOSPI
010060,2022,KOSPI
010060,2023,KOSPI
047400,2011,KOSPI
047400,2012,KOSPI
047400,2013,KOSPI
047400,2014,KOSPI
047400,2015,KOSPI
047400,2016,KOSPI
047400,2017,KOSPI
047400,2018,KOSPI
047400,2019,KOSPI
047400,2020,KOSPI
047400,2021,KOSPI
047400,2022,KOSPI
047400,2023,KOSPI
034590,2008,KOSPI
034590,2010,KOSPI
034590,2012,KOSPI
000230,2012,KOSPI
000230,2013,KOSPI
000230,2014,KOSPI
000230,2015,KOSPI
013360,2012,KOSPI
013360,2013,KOSPI
013360,2014,KOSPI
013360,2015,KOSPI
013360,2016,KOSPI
013360,2017,KOSPI
013360,2018,KOSPI
013360,2019,KOSPI
013360,2020,KOSPI
013360,2021,KOSPI
013360,2022,KOSPI
013360,2023,KOSPI
317400,2018,KOSPI
317400,2019,KOSPI
317400,2020,KOSPI
317400,2021,KOSPI
317400,2022,KOSPI
317400,2023,KOSPI
033240,2006,KOSPI
033240,2021,KOSPI
079900,2023,KOSPI
234080,2021,KOSPI
234080,2022,KOSPI
234080,2023,KOSPI
001060,2021,KOSPI
001060,2022,KOSPI
001060,2023,KOSPI
096760,2020,KOSPI
096760,2021,KOSPI
001560,2021,KOSPI
001560,2022,KOSPI
001560,2023,KOSPI
006360,2017,KOSPI
006360,2018,KOSPI
006360,2019,KOSPI
006360,2020,KOSPI
013870,2012,KOSPI
013870,2013,KOSPI
013870,2014,KOSPI
013870,2015,KOSPI
013870,2016,KOSPI
013870,2017,KOSPI
013870,2018,KOSPI
013870,2019,KOSPI
013870,2020,KOSPI
013870,2021,KOSPI
013870,2022,KOSPI
013870,2023,KOSPI
002780,2020,KOSPI
002780,2021,KOSPI
002780,2022,KOSPI
002780,2023,KOSPI
025620,2020,KOSPI
025620,2021,KOSPI
025620,2022,KOSPI
025620,2023,KOSPI
009310,2012,KOSPI
009310,2013,KOSPI
009310,2014,KOSPI
009310,2015,KOSPI
009310,2016,KOSPI
009310,2017,KOSPI
009310,2018,KOSPI
009310,2019,KOSPI
009310,2020,KOSPI
009310,2021,KOSPI
009310,2023,KOSPI
001620,2020,KOSPI
001620,2021,KOSPI
001620,2022,KOSPI
001620,2023,KOSPI
009440,2008,KOSPI
138490,2019,KOSPI
138490,2020,KOSPI
138490,2021,KOSPI
138490,2022,KOSPI
138490,2023,KOSPI
015890,2020,KOSPI
015890,2021,KOSPI
015890,2022,KOSPI
015890,2023,KOSPI
006890,2022,KOSPI
006890,2023,KOSPI
003240,2008,KOSPI
003240,2009,KOSPI
003240,2010,KOSPI
003240,2011,KOSPI
003240,2012,KOSPI
004100,2003,KOSPI
004100,2004,KOSPI
004100,2005,KOSPI
004100,2012,KOSPI
004100,2013,KOSPI
004100,2014,KOSPI
004100,2015,KOSPI
004100,2016,KOSPI
004100,2017,KOSPI
004100,2018,KOSPI
004100,2019,KOSPI
004100,2020,KOSPI
004100,2021,KOSPI
002900,2021,KOSPI
002900,2022,KOSPI
002900,2023,KOSPI
069260,2008,KOSPI
069260,2009,KOSPI
069260,2010,KOSPI
069260,2021,KOSPI
069260,2022,KOSPI
069260,2023,KOSPI
028670,2007,KOSPI
028670,2012,KOSPI
028670,2016,KOSPI
028670,2017,KOSPI
028670,2018,KOSPI
028670,2019,KOSPI
028670,2020,KOSPI
028670,2023,KOSPI
010820,2010,KOSPI
010820,2013,KOSPI
001340,2018,KOSPI
001340,2019,KOSPI
001340,2020,KOSPI
001340,2021,KOSPI
001340,2022,KOSPI
001340,2023,KOSPI
000140,2006,KOSPI
000140,2007,KOSPI
000140,2008,KOSPI
027840,2008,KOSPI
005430,2015,KOSPI
005430,2016,KOSPI
005430,2017,KOSPI
005430,2018,KOSPI
005430,2019,KOSPI
005430,2020,KOSPI
005430,2021,KOSPI
005430,2022,KOSPI
005430,2023,KOSPI
025540,2012,KOSPI
025540,2013,KOSPI
025540,2014,KOSPI
025540,2015,KOSPI
025540,2016,KOSPI
025540,2017,KOSPI
025540,2018,KOSPI
025540,2019,KOSPI
025540,2020,KOSPI
025540,2021,KOSPI
025540,2022,KOSPI
025540,2023,KOSPI
010100,2019,KOSPI
004090,2014,KOSPI
004090,2015,KOSPI
004090,2016,KOSPI
004090,2017,KOSPI
004090,2018,KOSPI
004090,2019,KOSPI
004090,2020,KOSPI
004090,2021,KOSPI
004090,2022,KOSPI
004090,2023,KOSPI
002960,2018,KOSPI
000240,2007,KOSPI
000240,2008,KOSPI
000240,2009,KOSPI
000240,2010,KOSPI
071320,2008,KOSPI
071320,2009,KOSPI
071320,2011,KOSPI
071320,2020,KOSPI
104700,2020,KOSPI
104700,2021,KOSPI
104700,2022,KOSPI
104700,2023,KOSPI
161890,2016,KOSPI
161890,2017,KOSPI
161890,2018,KOSPI
161890,2019,KOSPI
161890,2020,KOSPI
161890,2021,KOSPI
161890,2022,KOSPI
047810,2010,KOSPI
047810,2011,KOSPI
047810,2012,KOSPI
047810,2013,KOSPI
047810,2014,KOSPI
047810,2015,KOSPI
003680,2008,KOSPI
003680,2009,KOSPI
003680,2010,KOSPI
003680,2012,KOSPI
003680,2013,KOSPI
003680,2014,KOSPI
003680,2015,KOSPI
003680,2016,KOSPI
105630,2023,KOSPI
016450,2023,KOSPI
009180,2003,KOSPI
009180,2004,KOSPI
009180,2005,KOSPI
009180,2006,KOSPI
009180,2007,KOSPI
009180,2008,KOSPI
009180,2009,KOSPI
009180,2010,KOSPI
009180,2011,KOSPI
009180,2013,KOSPI
009180,2014,KOSPI
009180,2015,KOSPI
009180,2016,KOSPI
009180,2018,KOSPI
009180,2019,KOSPI
009180,2020,KOSPI
009180,2021,KOSPI
009180,2022,KOSPI
009180,2023,KOSPI
007190,2009,KOSPI
007190,2010,KOSPI
007190,2011,KOSPI
007190,2012,KOSPI
007190,2013,KOSPI
007190,2014,KOSPI
004710,2005,KOSPI
004710,2006,KOSPI
004710,2007,KOSPI
004710,2008,KOSPI
004710,2009,KOSPI
004710,2010,KOSPI
004710,2011,KOSPI
010420,2004,KOSPI
010420,2005,KOSPI
010420,2006,KOSPI
010420,2007,KOSPI
010420,2008,KOSPI
010420,2009,KOSPI
010420,2010,KOSPI
010420,2012,KOSPI
010420,2013,KOSPI
010420,2014,KOSPI
010420,2015,KOSPI
018880,2013,KOSPI
018880,2015,KOSPI
018880,2016,KOSPI
051600,2020,KOSPI
051600,2021,KOSPI
051600,2022,KOSPI
051600,2023,KOSPI
272210,2018,KOSPI
272210,2019,KOSPI
012450,2008,KOSPI
012450,2009,KOSPI
012450,2010,KOSPI
042660,2007,KOSPI
042660,2008,KOSPI
042660,2009,KOSPI
042660,2010,KOSPI
042660,2011,KOSPI
042660,2012,KOSPI
042660,2017,KOSPI
042660,2018,KOSPI
042660,2019,KOSPI
042660,2020,KOSPI
042660,2021,KOSPI
042660,2022,KOSPI
042660,2023,KOSPI
143210,2015,KOSPI
143210,2016,KOSPI
143210,2019,KOSPI
143210,2020,KOSPI
143210,2021,KOSPI
086280,2013,KOSPI
086280,2014,KOSPI
086280,2015,KOSPI
086280,2016,KOSPI
086280,2017,KOSPI
086280,2018,KOSPI
086280,2019,KOSPI
086280,2020,KOSPI
086280,2021,KOSPI
086280,2022,KOSPI
086280,2023,KOSPI
012330,2012,KOSPI
012330,2013,KOSPI
012330,2014,KOSPI
012330,2015,KOSPI
012330,2016,KOSPI
012330,2017,KOSPI
012330,2018,KOSPI
012330,2019,KOSPI
012330,2020,KOSPI
012330,2021,KOSPI
012330,2022,KOSPI
012330,2023,KOSPI
004310,2020,KOSPI
004310,2021,KOSPI
004310,2022,KOSPI
004310,2023,KOSPI
017800,2016,KOSPI
017800,2017,KOSPI
017800,2018,KOSPI
307950,2017,KOSPI
307950,2018,KOSPI
307950,2019,KOSPI
307950,2020,KOSPI
307950,2021,KOSPI
307950,2022,KOSPI
307950,2023,KOSPI
005380,2014,KOSPI
005380,2015,KOSPI
005380,2016,KOSPI
005380,2017,KOSPI
005380,2018,KOSPI
005380,2019,KOSPI
005380,2020,KOSPI
005380,2021,KOSPI
005380,2022,KOSPI
005380,2023,KOSPI
004020,2012,KOSPI
011760,2003,KOSPI
011760,2004,KOSPI
011760,2005,KOSPI
011760,2006,KOSPI
011760,2007,KOSPI
011760,2012,KOSPI
011760,2013,KOSPI
011760,2014,KOSPI
011760,2015,KOSPI
011760,2016,KOSPI
011760,2017,KOSPI
011760,2018,KOSPI
011760,2019,KOSPI
011760,2022,KOSPI
011760,2023,KOSPI
094280,2006,KOSPI
094280,2007,KOSPI
094280,2008,KOSPI
094280,2009,KOSPI
094280,2010,KOSPI
094280,2011,KOSPI
094280,2012,KOSPI
094280,2013,KOSPI
094280,2014,KOSPI
094280,2015,KOSPI
094280,2016,KOSPI
094280,2017,KOSPI
094280,2018,KOSPI
094280,2019,KOSPI
094280,2020,KOSPI
094280,2021,KOSPI
094280,2022,KOSPI
094280,2023,KOSPI
298040,2018,KOSPI
298040,2019,KOSPI
298040,2020,KOSPI
298020,2019,KOSPI
298020,2020,KOSPI
298020,2021,KOSPI
298020,2022,KOSPI
298020,2023,KOSPI
298000,2018,KOSPI
298000,2019,KOSPI
298000,2020,KOSPI
298000,2021,KOSPI
298000,2022,KOSPI
298000,2023,KOSPI
001290,2022,KOSPI
001290,2023,KOSPI
016420,2012,KOSPI
030610,2009,KOSPI
030610,2011,KOSPI
030610,2012,KOSPI
030610,2013,KOSPI
030610,2014,KOSPI
030610,2015,KOSPI
030610,2016,KOSPI
030610,2017,KOSPI
030610,2018,KOSPI
030610,2019,KOSPI
030610,2020,KOSPI
030610,2021,KOSPI
030610,2022,KOSPI
030610,2023,KOSPI
030210,2022,KOSPI
030210,2023,KOSPI
016610,2010,KOSPI
016610,2011,KOSPI
016610,2013,KOSPI
016610,2014,KOSPI
016610,2015,KOSPI
016610,2016,KOSPI
016610,2018,KOSPI
016610,2019,KOSPI
016610,2020,KOSPI
016610,2021,KOSPI
016610,2023,KOSPI
008560,2007,KOSPI
008560,2008,KOSPI
008560,2009,KOSPI
008560,2010,KOSPI
008560,2011,KOSPI
008560,2012,KOSPI
008560,2013,KOSPI
008560,2014,KOSPI
008560,2015,KOSPI
008560,2016,KOSPI
008560,2017,KOSPI
008560,2018,KOSPI
008560,2019,KOSPI
008560,2020,KOSPI
008560,2021,KOSPI
006800,2004,KOSPI
006800,2005,KOSPI
006800,2006,KOSPI
037620,2006,KOSPI
037620,2007,KOSPI
006800,2007,KOSPI
006800,2008,KOSPI
006800,2009,KOSPI
006800,2010,KOSPI
037620,2010,KOSPI
037620,2011,KOSPI
037620,2012,KOSPI
037620,2013,KOSPI
006800,2016,KOSPI
006800,2018,KOSPI
006800,2019,KOSPI
006800,2020,KOSPI
006800,2021,KOSPI
006800,2022,KOSPI
006800,2023,KOSPI
001270,2011,KOSPI
001270,2012,KOSPI
001270,2013,KOSPI
001270,2014,KOSPI
001270,2015,KOSPI
001270,2016,KOSPI
001270,2017,KOSPI
001270,2018,KOSPI
001270,2019,KOSPI
001270,2020,KOSPI
001270,2021,KOSPI
001270,2022,KOSPI
016360,2006,KOSPI
016360,2007,KOSPI
016360,2008,KOSPI
016360,2009,KOSPI
016360,2010,KOSPI
016360,2011,KOSPI
016360,2012,KOSPI
016360,2013,KOSPI
016360,2014,KOSPI
016360,2015,KOSPI
016360,2016,KOSPI
016360,2017,KOSPI
016360,2018,KOSPI
016360,2019,KOSPI
016360,2020,KOSPI
016360,2021,KOSPI
016360,2022,KOSPI
016360,2023,KOSPI
001720,2004,KOSPI
001720,2006,KOSPI
001720,2012,KOSPI
001720,2013,KOSPI
001720,2014,KOSPI
001720,2015,KOSPI
001720,2020,KOSPI
001720,2021,KOSPI
001720,2022,KOSPI
001720,2023,KOSPI
001510,2007,KOSPI
001510,2008,KOSPI
001510,2009,KOSPI
001510,2010,KOSPI
001510,2011,KOSPI
001510,2012,KOSPI
001510,2013,KOSPI
001510,2014,KOSPI
001510,2015,KOSPI
001510,2016,KOSPI
001510,2017,KOSPI
001510,2018,KOSPI
001510,2019,KOSPI
001510,2020,KOSPI
001510,2021,KOSPI
001510,2022,KOSPI
001510,2023,KOSPI
005940,2008,KOSPI
005940,2009,KOSPI
005940,2011,KOSPI
005940,2012,KOSPI
005940,2020,KOSPI
005940,2021,KOSPI
005940,2022,KOSPI
003470,2006,KOSPI
003470,2012,KOSPI
003470,2014,KOSPI
003470,2015,KOSPI
003470,2016,KOSPI
003470,2017,KOSPI
003470,2018,KOSPI
003470,2019,KOSPI
003470,2020,KOSPI
003470,2021,KOSPI
003470,2022,KOSPI
003470,2023,KOSPI
001200,2007,KOSPI
001200,2008,KOSPI
001200,2009,KOSPI
001200,2010,KOSPI
001200,2012,KOSPI
001200,2013,KOSPI
001200,2014,KOSPI
039490,2007,KOSPI
039490,2008,KOSPI
039490,2009,KOSPI
039490,2010,KOSPI
039490,2011,KOSPI
039490,2012,KOSPI
039490,2013,KOSPI
039490,2014,KOSPI
039490,2015,KOSPI
039490,2016,KOSPI
039490,2017,KOSPI
039490,2018,KOSPI
039490,2019,KOSPI
039490,2020,KOSPI
039490,2021,KOSPI
039490,2022,KOSPI
039490,2023,KOSPI
001750,2010,KOSPI
001750,2011,KOSPI
001750,2012,KOSPI
001750,2013,KOSPI
001750,2014,KOSPI
001750,2015,KOSPI
001750,2017,KOSPI
001750,2018,KOSPI
001750,2019,KOSPI
001750,2020,KOSPI
001750,2021,KOSPI
001750,2022,KOSPI
001750,2023,KOSPI
003530,2006,KOSPI
003530,2007,KOSPI
003530,2008,KOSPI
003530,2009,KOSPI
003530,2010,KOSPI
003530,2012,KOSPI
003530,2013,KOSPI
003530,2014,KOSPI
003530,2015,KOSPI
003530,2016,KOSPI
003530,2017,KOSPI
003530,2018,KOSPI
003530,2019,KOSPI
003530,2020,KOSPI
003530,2021,KOSPI
003530,2022,KOSPI
003530,2023,KOSPI
001500,2010,KOSPI
001500,2011,KOSPI
001500,2012,KOSPI
001500,2013,KOSPI
001500,2014,KOSPI
001500,2015,KOSPI
001500,2016,KOSPI
001500,2017,KOSPI
001500,2018,KOSPI
001500,2019,KOSPI
001500,2020,KOSPI
001500,2021,KOSPI
001500,2022,KOSPI
001500,2023,KOSPI
